doc_id,speech_id,file_name,speech_title_from_filename,forum_scope_inferred,event_date,language_estimate,chunk_order,text,chunk_word_count,chunk_quality_flags,include_for_bertopic,exclusion_reason,manual_open_code_1,manual_open_code_2,manual_open_code_3,manual_axial_category,manual_selective_theme,coding_status,coder_notes,bertopic_topic_id,bertopic_topic_probability,bertopic_topic_name,is_outlier_topic
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_006,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,6,"Di setiap bidang kehidupan, kita harus menjadi bangsa yang kuat, bangsa yang percaya diri, bangsa yang mampu berdiri di atas kaki kita sendiri. Karena itu saya berbahagia, bangga. Hari ini satu langkah lagi di bidang energi kita menuju kemampuan kita untuk mandiri, kemampuan kita untuk berdiri di atas kaki kita sendiri. Kita tidak boleh tergantung energi kita dari luar. Tidak boleh. Kita ingin merdeka dan kita mampu. Kita miliki semua, diberi karunia oleh Yang Maha Kuasa. Tinggal kita mampu atau tidak sebagai bangsa. Masalah kita harus akui, jangan kita tutup-tutupi. Pertamina yang sebenarnya adalah national champion kita. Pertamina mungkin satu-satunya perusahaan Indonesia yang masuk Fortune (Global) 500, ya. Satu-satunya perusahaan Indonesia yang nilainya adalah 100 miliar dolar dan harusnya menghasilkan yang lebih baik lagi untuk negara dan bangsa. Dan, kita harus mengakui bahwa beberapa tahun belakangan rakyat pun merasa bahwa terjadi manajemen, terjadi permainan-permainan tidak sehat di Pertamina dan di pengaturan ESDM kita. Ada pihak-pihak, saya tidak mengerti, orang-orang Indonesia yang pintar-pintar, pintar tapi serakah, mengatur mau impor dari luar. Dengan impor dari luar dia manipulasi harga dan dia kutip, sehingga ada pihak, segelintir orang yang kaya raya di atas penderitaan rakyat. Karena itu, waktu saya menjadi presiden, saya bertekad untuk membersihkan Pertamina. Saya angkat Saudara Simon Aloysius dengan beberapa anak-anak muda dan saya beri tugas. Jangan korupsi, jangan kau cari kaya di atas kepercayaan ini.",226,OK,True,,Persatuan nasional dan kepercayaan diri bangsa,Kedaulatan energi dan pengelolaan sumber daya,"Kesehatan, gizi, dan perlindungan sosial",Identitas nasional dan kepemimpinan,Kedaulatan dan kemandirian nasional,REVIEWED,,2,1.0,2_energi_menghasilkan_kesulitan_hasilkan,False
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_007,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,7,"Jangan korupsi, jangan kau cari kaya di atas kepercayaan ini. Direktur Utama Pertamina sangat strategis, Anda bertanggung jawab atas sebuah perusahaan 100 miliar dolar. Godaan akan banyak, tapi Saudara harus teguh dengan semua jajarannya dan saya kasih wewenang seluas-luasnya, siapa yang Anda nilai tidak bagus, pecat. Jangan ragu-ragu. Demi bangsa dan rakyat harus tega. Enggak ada itu. Banyak anak muda yang hebat-hebat, cari. Saudara-saudara, Ini tekad kita semua. Terus saya pesankan, mari kita hasilkan untuk rakyat kita pemerintahan yang bersih, manajemen yang amanah, mengelola sumber kekayaan bangsa dengan sebaik-baiknya, Saudara-saudara sekalian. Malu kita dengan bangsa lain dan malu terutama dengan rakyat kita. Praktik-praktik markup penipuan. Markup itu adalah penipuan dan pencurian, mencuri di siang bolong. Dan, sekarang teknologi, sekarang ada, sehingga cepat ketahuan kalau markup. Kalau ada pejabat yang ingin melaksanakan praktik-praktik lama, saya kira sangat keliru. Kita prihatin, saya tidak tahu berapa direksi Pertamina yang sudah masuk penjara, saya tidak tahu. Karena negara dan bangsa membutuhkan dan menuntut manajemen yang terbaik. Kelola dengan baik. Saya sangat terkesan tadi, Direktur Utama mengatakan menggunakan istilah Pertamina Wira Perwira. Ini luar biasa, ini saya kira napasnya seperti itu. Napasnya harus seperti itu. Bangsa-bangsa yang bangkit, bangsa-bangsa yang kuat. Kita harus contoh. Jepang, Korea. Bangsa yang tidak punya sumber daya seperti kita, tapi kuat. Nasionalismenya kuat. Kalau tidak salah semua perusahaan di Korea, di Jepang, ada saatnya mereka semua berdiri, lagu kebangsaan dikumandangkan.",230,OK,True,,Anti-korupsi dan penegakan hukum,Persatuan nasional dan kepercayaan diri bangsa,Pemerataan kesejahteraan dan pengentasan kemiskinan,Tata kelola pemerintahan dan rule of law,Reformasi tata kelola dan penegakan hukum,REVIEWED,,13,1.0,13_my_praktik_determined_markup,False
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_008,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,8,"Kalau tidak salah semua perusahaan di Korea, di Jepang, ada saatnya mereka semua berdiri, lagu kebangsaan dikumandangkan. Semangat nasionalis, semangat patriotik cinta tanah air ini yang harus mendorong semua jajaran Pertamina, terutama yang paling atas. Karena, kita mengerti sifat manusia, yang menentukan adalah para pemimpin. Jadi pemimpin itu harus ing ngarso sung tulodo, memberi contoh. Kalau pemimpinnya maling, anak buahnya tidak semangat. Pengalaman saya di tentara, pemimpin itu maling cepat anak buah tahu, cepat sekali. Mungkin orang luar tidak tahu, mungkin BPK bisa dikibuli, KPK bisa dikibuli, tapi anak buah akan tahu. Di tentara itu kalau komandan-komandannya maling, pemimpinnya maling, itu dikasih julukan kapal keruk dan seumur hidup dia akan membawa nama itu, kapal keruk. Pemimpin harus memberi contoh. Saya terima kasih semangat tadi. Wira, benar. Pejuang, kesatria, pendekar. Saudara-saudara, Perang kemerdekaan ada beberapa fase. Perang kemerdekaan pertama tentunya ratusan tahun yang dulu. Perang kemerdekaan yang kita berhasil rebut kedaulatan tahun '45. Habis itu, perang kemerdekaan atau perang untuk mempertahankan kemerdekaan. Kemudian, perang untuk mengisi, mengisi kemerdekaan. Dan, untuk mengisi kemerdekaan, kita harus mengelola sumber daya dan sumber-sumber kekayaan kita. Jadi, setiap unsur yang diberi tugas dan tanggung jawab mengelola kekayaan negara harus menjalankan misi itu dengan penuh rasa tanggung jawab, dengan penuh cinta tanah air, dengan penuh patriotisme, dengan penuh suri tauladan. Kesatria, pembela tanah air. Terlalu banyak pengalaman kita, direksi-direksi BUMN saya katakan saja tidak baik.",228,OK,True,,"Kesehatan, gizi, dan perlindungan sosial",Kedaulatan energi dan pengelolaan sumber daya,,Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,4,1.0,4_kemerdekaan_dia_perang_mau,False
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_009,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,9,"Terlalu banyak pengalaman kita, direksi-direksi BUMN saya katakan saja tidak baik. Saya beri tugas kepada Kepala Danantara dan beberapa menteri-menteri yang bertanggung jawab untuk membersihkan semua BUMN. BUMN sangat banyak. Banyak yang rugi, sudah rugi, minta tantiem lagi. Enggak tahu malu. Ndableg, menurut saya. Kalau enggak mau, kalau enggak sanggup mengabdi dengan penghasilan yang tersedia, berhenti saja. Segera minta berhenti. Banyak yang siap menggantikan Saudara-saudara. Saya percaya, banyak yang siap menggantikan. Saya kira, yang paling penting itu, kita menuju swasembada energi, kita mampu. Selama ini menurut saya, tidak ada will. Selama ini banyak di posisi manajemen, di posisi kritis, membohongi atasan, menipu atasan, menipu presiden untuk mencari keuntungan pribadi. Sekarang harus hentikan seperti itu. Kita harus benar-benar menjaga kekayaan negara, karena kita butuh itu untuk memperkuat bangsa kita, menghilangkan kemiskinan, menghilangkan kelaparan, mengejar industri, mengejar teknologi untuk kita hadapi tahun-tahun yang akan datang. Saudara-saudara, Persaingan global sekarang sangat ketat. Kalau kita tidak kuat tapi kita kaya, bisa-bisa kekayaan kita direbut. Karena itu, kita harus bekerja keras. Program hilirisasi kita membutuhkan uang. Tapi, saya optimis dengan pengelolaan yang baik, kita akan mampu mencapai tujuan hilirisasi itu. Tahun ini dalam waktu dekat, saya diberi laporan, kita akan mulai 34 proyek waste to energy, yaitu sampah kita ubah, kita bersihkan menjadi listrik. Ini sangat penting karena kita butuh sekarang membersihkan sampah kita dari kota-kota kita.",222,OK,True,,"Lingkungan, iklim, dan keberlanjutan","Investasi, industrialisasi, dan pertumbuhan ekonomi",Pemerataan kesejahteraan dan pengentasan kemiskinan,Ketahanan lingkungan dan keberlanjutan,Keberlanjutan lingkungan dan sumber daya,REVIEWED,,12,1.0,12_persen_sekarang_jadi bangsa_selama,False
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_010,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,10,"Ini sangat penting karena kita butuh sekarang membersihkan sampah kita dari kota-kota kita. Sampah itu sudah menumpuk luar biasa. Ini sudah akan menjadi bencana. Belasan tahun tidak bisa kita wujudkan proyek sampah yang baik. Kita sekarang akan mulai 34 proyek, tendernya dibuka mungkin hari-hari ini, tapi ini butuh waktu dua tahun sampai berfungsi. Kita juga dalam waktu beberapa minggu ini kita akan mulai, kita harapkan minimal enam proyek hilirisasi, mungkin bisa sampai 11. Nilainya adalah kurang lebih 6 miliar dolar dan kita juga akan menerima investasi besar-besaran dari luar. Saya perkirakan cukup besar investasi yang akan masuk. Kita untuk itu harus benar-benar siapkan awak, siapkan manajemen, siapkan manager-manager muda yang bisa menjaga, mengelola proyek-proyek ini. Total kita butuh sampai industrialisasi yang benar mungkin, rencananya mungkin 10 tahun sampai 15-20 tahun, tapi kita ingin mempercepat. Saya sangat optimis ini bisa berjalan. Saya orang yang tidak suka banyak janji, sehingga mungkin saya dituduh kurang komunikatif. Tapi,sekarang saya sudah buktikan. Yang dulu dikatakan MBG, Makan Bergizi [Gratis] tidak mungkin berhasil. Ada tokoh-tokoh mengatakan tidak mungkin berhasil, pasti gagal. Tapi ternyata hari ini kita sudah mencapai 58 juta penerima manfaat, 58 juta. Kalau Singapura itu jumlah penduduknya enam juta, berarti kita memberi makan berapa, ya? Sembilan, ya? Sembilan Singapura, Sembilan Singapura kita kasih makan tiap hari. Lumayan, ya? Not bad, ya? Negara yang selalu dianggap tidak bisa apa-apa, kita bisa kasih makan 58 juta orang tiap hari, termasuk ibu hamil diantar makan ke rumah, termasuk lansia diantar makan ke rumah.",247,OK,True,,"Kesehatan, gizi, dan perlindungan sosial","Investasi, industrialisasi, dan pertumbuhan ekonomi","Lingkungan, iklim, dan keberlanjutan",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,10,1.0,10_sudah_proyek_mengerti_juta,False
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_011,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,11,"Negara yang selalu dianggap tidak bisa apa-apa, kita bisa kasih makan 58 juta orang tiap hari, termasuk ibu hamil diantar makan ke rumah, termasuk lansia diantar makan ke rumah. Not bad, Saudara-saudara sekalian. Dan, insyaallah dan saya percaya yakin akhir tahun 2026, Desember 2026, kita akan mencapai 82 juta penerima manfaat. Negara-negara lain seperti Brasil, dia mencapai 41 juta dalam 11 tahun. Kita 58 juta dalam satu tahun yang dianggap tidak mungkin dari segi manajemen. Ini sekarang kita sedang dibicarakan di mana-mana. Kita menjadi studi kasus bagaimana bisa kita hasilkan seperti ini. Sama juga, tadi swasembada pangan [dan] Makan Bergizi, Koperasi Merah Putih banyak yang mengatakan untuk apa Koperasi Merah Putih? Kita akan buktikan akhir Desember 2026 nanti akan ada minimal 40 ribu koperasi sudah beroperasi, sudah berjalan. Ekonomi nanti bergerak dari bawah. Pertumbuhannya nanti akan membanggakan kita semua. Saudara-saudara sekalian, Saya kira itu yang ingin saya sampaikan. Selamat. Terima kasih,m Pertamina. Terima kasih, ESDM. Lanjutkan pekerjaan ini. Saya titip benar-benar, ya. Hasilkan Pertamina yang hebat, Pertamina yang efisien, Pertamina yang jadi national champion kebanggaan seluruh bangsa. Pertamina harus kembali menjadi agent of development, agent of modernization. Dulu, Pertamina di awal-awalnya dipimpin oleh Pak Ibnu Sutowo menjadi agent of change, agent of development, agent of modernization. Pertamina dulu punya bagian advanced technology, dimulai dari Pertamina. Advanced technology ini dipimpin oleh seorang insinyur pulang dari Jerman namanya B.J.",229,OK,True,,Persatuan nasional dan kepercayaan diri bangsa,"Kesehatan, gizi, dan perlindungan sosial",Kedaulatan energi dan pengelolaan sumber daya,Identitas nasional dan kepemimpinan,Kedaulatan dan kemandirian nasional,REVIEWED,,8,1.0,8_koperasi_meals_day_guru,False
SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI_CHK_012,SPCH_003_PERESMIAN_INFRASTRUKTUR_ENERGI,NASKAH-PIDATO-PRABOWO-PERESMIAN-INFRASTRUKTUR-ENERGI.txt,Peresmian Infrastruktur Energi,national,,id,12,"Advanced technology ini dipimpin oleh seorang insinyur pulang dari Jerman namanya B.J. Habibie. Bagian ini di Pertamina akhirnya menjadi BPPT (Badan Pengkajian dan Penerapan Teknologi). Akhirnya menjadi Nurtanio, IPTN (Industri Pesawat Terbang Nusantara), PTDI (PT Dirgantara Indonesia), menjadi PT PAL (Penataran Angkatan Laut), dan sebagainya, dan sebagainya. Pertamina, agent of change, agent of development, agent of modernization. Pertamina dulu, Pertamina dulu, Pak Ibnu Sutowo yang menggagas food estate mulai dikerjakan di Sumatra Selatan. Tapi, ya, tentunya yang disampaikan Menteri ESDM, ada pihak-pihak yang selalu, menurut saya, tidak patriotik di dalam tubuh kita. Tapi mungkin saya tidak mengerti, apa sudah dibeli oleh bangsa lain. Akhirnya, akhirnya berusaha menggagalkan kemampuan kita sendiri, menggagalkan prestasi kita sendiri. Kita dibuat tergantung impor beras, impor garam, impor... Negara tiga perempatnya laut, impor ikan. Luar biasa. Ya, kan? Saya diberitahu juga oleh para pakar cadangan minyak kita sangat besar, cadangan gas kita sangat besar. Tinggal kita mengelola dan mengejarnya. Saya minta, ya, ESDM segera perluas eksplorasi, segera mempermudah mereka yang mau eksplorasi, ya. Jangan dikutip-kutip di depan. Jaga terus kepercayaan rakyat. Teruskan prestasi ini. Semoga kita semua diberi kebaikan oleh Yang Maha Kuasa. Terima kasih. Wassalamu'alaikum warahmatullahi wabarakatuh, Syalom, Salve, Om santi santi om, Namo Buddhaya, Salam kebajikan, Rahayu rahayu. Terima kasih.",207,OK,True,,Kedaulatan energi dan pengelolaan sumber daya,Kedaulatan pangan dan swasembada,"Lingkungan, iklim, dan keberlanjutan",Ketahanan nasional dan kedaulatan strategis,Kedaulatan dan kemandirian nasional,REVIEWED,,0,1.0,0_bupati_hadir_menteri_hormati,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_001,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,1,"Bismillahirrahmanirrahim, Assalamu'alaikum warahmatullahi wabarakatuh, Selamat pagi oh sudah selamat siang, Salam sejahtera bagi kita sekalian, Syalom, Salve, Om swastiastu, Namo Buddhaya, Salam kebajikan. Yang saya hormati, Menteri Sosial Saudara Saifullah Yusuf sebagai penyelenggara, Wakil Menteri Sosial Saudara Agus Jabo Priyono bersama seluruh jajaran Kementerian Sosial; Menteri Koordinator Pemberdayaan Masyarakat, Saudara Abdul Muhaimin Iskandar; Para menteri koordinator, para menteri, para kepala badan, Panglima TNI, Kapolri, serta seluruh anggota Kabinet Merah Putih, para wakil menteri, wakil kepala badan yang hadir, yang saya hormati; Para kepala daerah yang hadir, Gubernur Kalimantan Selatan Saudara Muhidin yang saya hormati, Gubernur Jawa Timur Saudari Khofifah Indar Parawansa yang saya hormati, Gubernur Jambi Saudara Al Haris yang saya hormati, Gubernur Sulawesi Tenggara Saudara Andi Sumangerukka, Gubernur Nusa Tenggara Timur Saudara Emanuel Melkiades Laka yang saya hormati; Gubernur Maluku Utara Saudari Sherly Tjoanda, kok yang tepuk tangan Gubernur Maluku Utara; Gubernur Nusa Tenggara Barat Saudara Lalu Muhamad Iqbal yang saya hormati. Para gubernur, para bupati, dan wali kota, mungkin yang hadir juga ini banyak sekali bupati, ini bupati yang hadir di sini, ya? Bupati Ogan Komering Ulu Saudara Teddy Meilwansyah, Bupati Kepulauan Anambas Saudara Aneng, Bupati Natuna Saudara Cen Sui Lan, Bupati Kaur Saudara Gusril Pausi, Bupati Lampung Selatan Saudara Radityo Egy Pratama, Bupati Lebak Saudara Moch. Hasbi Asyidiki Jayabaya, Bupati Pandeglang Saudari R. Dewi Setiani, Bupati Sumedang Saudara Dony Ahmad Munir, Bupati Kuningan Saudara Dian Rachmat Yanuar, Bupati Majalengka Saudara Eman Suherman, Bupati Wonosobo Saudara Agus Subagiyo, Bupati Cilacap Saudara Syamsul Auliya Rachman, Bupati Rembang Saudara Harno, Bupati Sragen Saudara Sigit Pamungkas, Bupati Katingan Saudara Saiful, Bupati Barito Kuala Saudara Bahrul Ilmi, Bupati Bua Lemo Saudara Rum Pagau, Bupati Pangkajene Kepulauan Saudara Muhammad Yusran Lalogau, Bupati Soppeng Saudara Suwardi Haseng, Bupati Buton Tengah Saudara Azhari, Bupati Maluku Tengah Saudara Zulkarnain Awat Amir, Bupati Bone Saudara Andi Asman Sulaiman, Wali Kota Bandar Lampung Saudari Eva Dwiana, Wali Kota Cirebon Saudara Effendi Edo, Wali Kota Kediri Saudari Vinanda Prameswari, Prameswati, sorry, ya, Wali Kota Blitar Saudara Syauqul Muhibbin, Wali Kota Pasuruan Saudara Adi Wibowo, Wali Kota Palangkaraya Saudara Fairid Naparin, Wali Kota Banjarbaru Saudari Erna Lisa Halaby.",348,HIGH_WORD_COUNT_GT_320,True,,Persatuan nasional dan kepercayaan diri bangsa,Reformasi birokrasi dan efisiensi negara,,Identitas nasional dan kepemimpinan,Kedaulatan dan kemandirian nasional,REVIEWED,,0,1.0,0_bupati_hadir_menteri_hormati,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_002,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,2,"Dewi Setiani, Bupati Sumedang Saudara Dony Ahmad Munir, Bupati Kuningan Saudara Dian Rachmat Yanuar, Bupati Majalengka Saudara Eman Suherman, Bupati Wonosobo Saudara Agus Subagiyo, Bupati Cilacap Saudara Syamsul Auliya Rachman, Bupati Rembang Saudara Harno, Bupati Sragen Saudara Sigit Pamungkas, Bupati Katingan Saudara Saiful, Bupati Barito Kuala Saudara Bahrul Ilmi, Bupati Bua Lemo Saudara Rum Pagau, Bupati Pangkajene Kepulauan Saudara Muhammad Yusran Lalogau, Bupati Soppeng Saudara Suwardi Haseng, Bupati Buton Tengah Saudara Azhari, Bupati Maluku Tengah Saudara Zulkarnain Awat Amir, Bupati Bone Saudara Andi Asman Sulaiman, Wali Kota Bandar Lampung Saudari Eva Dwiana, Wali Kota Cirebon Saudara Effendi Edo, Wali Kota Kediri Saudari Vinanda Prameswari, Prameswati, sorry, ya, Wali Kota Blitar Saudara Syauqul Muhibbin, Wali Kota Pasuruan Saudara Adi Wibowo, Wali Kota Palangkaraya Saudara Fairid Naparin, Wali Kota Banjarbaru Saudari Erna Lisa Halaby. Menko-Menko yang hadir tadi, ya, Menteri Koordinator Pembangunan Manusia dan Kebudayaan Saudara Pratikno, tadi Saudara Muhaimin sudah tadi saya sebut, Menteri Sekretaris Negara, Prasetyo Hadi, Saudara Prasetyo Hadi, Menteri Luar Negeri Saudara Sugiono, Menteri Pendidikan Dasar dan Menengah Profesor Abdul Mu'ti, Menteri Pendidikan Tinggi, Sains, dan Teknologi Profesor Brian Yuliarto, Menteri Komunikasi dan Digital Saudara Meutya Viada Hafid, yang saya hormati Menteri Pekerjaan Umum Saudara Dody Hanggodo, Menteri Pendayagunaan Aparatur Negara dan Reformasi Bidokrasi Saudari Rini Widyantini, Menteri Pemberdayaan Perempuan dan Perlindungan Anak Saudari Arifah Choiri Fauzi, Menteri Perhubungan Saudara Dudy Purwagandhi.",224,OK,True,,Pendidikan dan mobilitas sosial,"Kesehatan, gizi, dan perlindungan sosial",,Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,0,0.6134366031470383,0_bupati_hadir_menteri_hormati,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_003,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,3,"Menko-Menko yang hadir tadi, ya, Menteri Koordinator Pembangunan Manusia dan Kebudayaan Saudara Pratikno, tadi Saudara Muhaimin sudah tadi saya sebut, Menteri Sekretaris Negara, Prasetyo Hadi, Saudara Prasetyo Hadi, Menteri Luar Negeri Saudara Sugiono, Menteri Pendidikan Dasar dan Menengah Profesor Abdul Mu'ti, Menteri Pendidikan Tinggi, Sains, dan Teknologi Profesor Brian Yuliarto, Menteri Komunikasi dan Digital Saudara Meutya Viada Hafid, yang saya hormati Menteri Pekerjaan Umum Saudara Dody Hanggodo, Menteri Pendayagunaan Aparatur Negara dan Reformasi Bidokrasi Saudari Rini Widyantini, Menteri Pemberdayaan Perempuan dan Perlindungan Anak Saudari Arifah Choiri Fauzi, Menteri Perhubungan Saudara Dudy Purwagandhi. Tadi Panglima TNI Jenderal TNI Agus Subiyanto, Kapolri Jenderal Polisi Listyo Sigit Prabowo tadi sudah disebut, Sekretaris Kabinet RI Letkol Teddy Indra Wijaya, Kepala Staf Kepresidenan Saudara Muhammad Qodari, Kepala Badan Komunikasi Pemerintah Saudara Angga Raka Prabowo. Nama Prabowo kok, banyak sekali ini. Pasti orang baik, yang namanya Prabowo ini, mudah-mudahan, insyaallah. Kepala Badan Pusat Statistik Saudari Amalia Widyasanti, Kepala Badan Pengawasan Keuangan dan Pembangunan Saudara Muhammad Yusuf Ateh. Kau asal mana ya, Pak Ateh? Sunda? Ha? Palembang-Sunda? Oke. Kepala Badan Percepatan Pengentasan Kemiskinan Saudara Budiman Sudjatmiko. Ada? Coba dicatat ini. Ini sambil saya absen, ini absen sebetulnya ini. Kepala Perpustakaan Nasional RI Saudara Aminudin Aziz, ya, bagus hadir, saya catat ini. Wakil Menteri Kesehatan Saudara Benjamin Paulus Octavianus, Wakil Menteri Dalam Negeri Saudara Letnan Jenderal Polisi Akhmad Wiyagus, Wakil Menteri Agraria dan Tata Ruang Saudara Ossy Dermawan, terima kasih.",232,OK,True,,Reformasi birokrasi dan efisiensi negara,"Kesehatan, gizi, dan perlindungan sosial",Pendidikan dan mobilitas sosial,Tata kelola pemerintahan dan rule of law,Reformasi tata kelola dan penegakan hukum,REVIEWED,,0,1.0,0_bupati_hadir_menteri_hormati,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_005,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,5,"Dirut Agrinas Pangan, ini orang dari Timor Timur tadinya, tapi loyal sama merah-putih, ikut ke sini, beliau namanya Joao Mota, namanya panjang sekali, Joao Angelo De Sousa Mota, benar? Kepala juga mulai botak, pintar pasti. Saudara-saudara sekalian, Saya hari ini sangat bahagia, Saudara-saudara sekalian. Saya ucapkan terima kasih kepada semua unsur dan semua K/L, semua lembaga, semua elemen yang telah bekerja mewujudkan suatu langkah. Menurut saya ini langkah, langkah terobosan, langkah berani, terima kasih semuanya, kita telah mewujudkan upaya ini. Dan, saya terus terang saja cukup bahagia, cukup besar hati, saya terharu sebetulnya, melihat dampak daripada upaya kita. Yang saya katakan Saudara-saudara, cara bernegara, cara bernegara. Oh iya, ini saya lihat ada asisten khusus saya juga, Saudara Yuza, botak juga, kan? Saya punya dua asisten khusus, ya, di bidang komunikasi, yang nyusun pidato-pidato saya, yang satu namanya Agung juga, Acil, orang Garut, ya. You lihat, kan, dua-duanya botak, kan? Nah, jadi teori saya benar, mereka pintar-pintar, dan memang mereka pintar-pintar, terima kasih. Jadi Saudara-saudara, Cara berpikir, dan cara berpikir tentang bernegara, cara berpikir tentang pembangunan yang konvensional, yang normatif adalah membangun pertumbuhan, ya, dan ada pemikiran selama ini, ya, pemikiran neoliberal, biar yang kaya enggak apa-apa 0,1 persen, lama-lama menurut teori ini, karena pertumbuhan, kekayaan menumpuk, enggak apa-apa menumpuk di atas, lama-lama akan menetes ke bawah. Nah, ini teori, tapi kenyataannya menetesnya kapan sampai ke bawah?",228,OK,True,,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Kedaulatan pangan dan swasembada,,Transformasi ekonomi dan pembangunan produktif,Transformasi ekonomi dan pembangunan nasional,REVIEWED,,5,1.0,5_swasembada_amran_harga_tokoh,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_006,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,6,"Nah, ini teori, tapi kenyataannya menetesnya kapan sampai ke bawah? Jangan-jangan menetesnya 300 tahun, kita sudah mati semua. Ini menurut saya, tidak tepat untuk kita, untuk negara seperti kita, yang pernah dijajah, yang merdeka karena perjuangan, merdeka karena ratusan tahun perjuangan, di mana waktu kita merdeka, ya, sebagian besar rakyat kita, ya, tidak punya apa-apa. Kemudian kita bangun, bagus pertumbuhan, ternyata kalau kita hanya mengejar pertumbuhan, dan tidak melihat, tidak berani melihat, pertumbuhan ini benar-benar dirasakan enggak oleh rakyat yang paling bawah? Nah, di situ, disitu tugas para pemimpin. Kita harus berani melihat, kita harus berani melihat kekurangan kita, dan kita harus ambil langkah. Langkah kita harus berani. Saudara-saudara, Pertumbuhan harus disertai oleh pemerataan suatu sistem yang tidak cepat. Mengusahakan, mengupayakan pemerataan, sistem itu kurang bermanfaat bagi sebuah bangsa. Saya ingatkan Saudara-saudara sekalian, tujuan bernegara kita, tujuan kita merdeka adalah untuk membawa kesejahteraan, kehidupan yang lebih baik untuk seluruh rakyat Indonesia. Berkali-kali, pendiri-pendiri bangsa kita menggarisbawahi itu, ada dalam Pembukaan Undang-Undang Dasar 1945. Kita harus memajukan kesejahteraan umum, dan juga, yang pertama kita melindungi segenap tumpah darah Indonesia. Melindungi apa? Melindungi dari mana? Melindungi dari ancaman. Ancaman apa? Melindungi dari ancaman kelaparan, melindungi dari ancaman kemiskinan, melindungi dari ancaman penderitaan, melindungi dari ancaman penyakit, ini tujuan kita merdeka. Untuk apa kita merdeka? Kita punya lagu kebangsaan, apa lagu kebangsaan itu hanya untuk dinyanyikan?",223,OK,True,,Pemerataan kesejahteraan dan pengentasan kemiskinan,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Persatuan nasional dan kepercayaan diri bangsa,Kesejahteraan sosial dan pemerataan pembangunan,Pembangunan manusia dan keadilan sosial,REVIEWED,,-1,0.08691936069549877,-1_melindungi_ancaman_melindungi ancaman_pertumbuhan,True
